Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,France,Germany,Spain,CreditLevel
-2.396864317347484,2.930924203460467,-4.730419455020545,1.4147146675051097,-2.0555047967108266,1.734639449153391,4.864324324324325,0,0,1,5
1.1697014896727453,-4.905018017191244,-4.730419455020545,1.4147146675051097,-2.0555047967108266,-2.9933775558589337,4.864324324324325,0,0,1,4
-3.585719586354227,6.872422751905795,-4.730419455020545,1.4147146675051097,-2.0555047967108266,-5.835919887665485,-1.2586013986013984,1,0,0,4
-3.585719586354227,1.6814275901983387,4.1650621779056785,1.4147146675051097,-2.0555047967108266,-0.6056233333310257,-1.2586013986013984,0,1,0,1
2.358556758679488,2.1365429713925117,4.1650621779056785,1.4147146675051097,-2.0555047967108266,0.16862579171618863,-1.2586013986013984,1,0,0,4
3.5474120276862324,3.4630087918902754,4.1650621779056785,-3.410003789314134,-2.0555047967108266,5.970857213109079,-1.2586013986013984,1,0,0,3
-0.019153779333997617,2.048465284409756,4.1650621779056785,1.4147146675051097,-2.0555047967108266,3.376325935808408,-1.2586013986013984,0,1,0,3
3.5474120276862324,5.8034180055145175,-4.730419455020545,1.4147146675051097,1.9469926438771095,-4.6154869351845225,-1.2586013986013984,0,1,0,2
-0.019153779333997617,-4.905018017191244,4.1650621779056785,1.4147146675051097,-2.0555047967108266,2.2997580466945364,-1.2586013986013984,1,0,0,4
2.358556758679488,4.730115404408326,4.1650621779056785,1.4147146675051097,1.9469926438771095,0.28121088756643803,-1.2586013986013984,0,0,1,4
2.358556758679488,-0.09948967858813262,13.060543810831902,1.4147146675051097,-2.0555047967108266,1.783345001411246,4.864324324324325,1,0,0,3
-3.585719586354227,-4.905018017191244,4.1650621779056785,-3.410003789314134,-2.0555047967108266,-5.416216245498942,-1.2586013986013984,0,0,1,3
-2.396864317347484,2.8972980303036397,-4.730419455020545,-3.410003789314134,-2.0555047967108266,-5.777300693220332,4.864324324324325,1,0,0,2
4.736267296692975,-4.905018017191244,4.1650621779056785,1.4147146675051097,-2.0555047967108266,-3.043954914683623,-1.2586013986013984,1,0,0,2
4.736267296692975,4.26999830946367,-4.730419455020545,1.4147146675051097,1.9469926438771095,0.4810348289923926,-1.2586013986013984,1,0,0,5
-2.396864317347484,-4.905018017191244,4.1650621779056785,1.4147146675051097,-2.0555047967108266,-2.0078735083486405,-1.2586013986013984,1,0,0,4
2.358556758679488,3.606615354241971,4.1650621779056785,-3.410003789314134,-2.0555047967108266,-0.3678315589929211,-1.2586013986013984,0,1,0,2
-3.585719586354227,2.2429029621445804,-4.730419455020545,1.4147146675051097,-2.0555047967108266,0.09434671991625185,-1.2586013986013984,1,0,0,5
3.5474120276862324,-0.4523587483707909,4.1650621779056785,-3.410003789314134,1.9469926438771095,0.35636467477006983,-1.2586013986013984,1,0,0,5
5.925122565699718,2.2195629192486663,-4.730419455020545,1.4147146675051097,-2.0555047967108266,2.9147221598487323,-1.2586013986013984,1,0,0,2
-0.019153779333997617,-4.905018017191244,4.1650621779056785,-3.410003789314134,1.9469926438771095,3.708618924067026,-1.2586013986013984,1,0,0,4
-1.2080090483407404,3.5334429931854068,-4.730419455020545,1.4147146675051097,-2.0555047967108266,-1.5591559601418186,4.864324324324325,0,1,0,5
-1.2080090483407404,3.309000828676236,4.1650621779056785,1.4147146675051097,-2.0555047967108266,-5.765743116569991,-1.2586013986013984,0,1,0,5
-3.585719586354227,2.476705228284148,-4.730419455020545,-3.410003789314134,1.9469926438771095,4.1246868607892635,-1.2586013986013984,1,0,0,1
4.736267296692975,-4.905018017191244,4.1650621779056785,1.4147146675051097,1.9469926438771095,-1.6736592809504118,-1.2586013986013984,1,0,0,5
2.358556758679488,2.2753526024029727,-4.730419455020545,1.4147146675051097,1.9469926438771095,1.17340070573918,-1.2586013986013984,1,0,0,1
2.358556758679488,5.885155165448571,-4.730419455020545,1.4147146675051097,1.9469926438771095,-3.537786316750497,-1.2586013986013984,0,0,1,4
-2.396864317347484,1.8141349630010504,-4.730419455020545,-3.410003789314134,-2.0555047967108266,1.20652535219145,-1.2586013986013984,1,0,0,3
-1.2080090483407404,-4.905018017191244,4.1650621779056785,1.4147146675051097,1.9469926438771095,5.519002505039522,-1.2586013986013984,0,0,1,1
3.5474120276862324,4.726491786116324,-4.730419455020545,-3.410003789314134,-2.0555047967108266,3.0169016991289057,-1.2586013986013984,0,1,0,3
3.5474120276862324,4.374736784157581,-4.730419455020545,1.4147146675051097,1.9469926438771095,-5.316193051497211,-1.2586013986013984,0,0,1,4
4.736267296692975,2.5384677317082827,4.1650621779056785,-3.410003789314134,1.9469926438771095,0.10903783941180893,-1.2586013986013984,0,1,0,5
-3.585719586354227,7.138063530925205,4.1650621779056785,-3.410003789314134,1.9469926438771095,0.3635088872092095,-1.2586013986013984,0,1,0,2
2.358556758679488,1.9827082360655426,-4.730419455020545,1.4147146675051097,1.9469926438771095,2.1054241350283704,-1.2586013986013984,0,0,1,3
2.358556758679488,6.6810201040288355,-4.730419455020545,-3.410003789314134,-2.0555047967108266,-5.136307316316478,4.864324324324325,0,0,1,3
-1.2080090483407404,-4.905018017191244,4.1650621779056785,1.4147146675051097,1.9469926438771095,-1.7602784108576126,-1.2586013986013984,0,0,1,3
-3.585719586354227,4.273946488555239,-4.730419455020545,1.4147146675051097,1.9469926438771095,-0.6677546517885348,-1.2586013986013984,0,1,0,2
3.5474120276862324,3.7402880378354606,13.060543810831902,-3.410003789314134,-2.0555047967108266,3.205729304456442,4.864324324324325,0,1,0,1
-2.396864317347484,2.843261877024776,-4.730419455020545,-3.410003789314134,-2.0555047967108266,-0.20529364267651323,-1.2586013986013984,1,0,0,4
-1.2080090483407404,-4.905018017191244,4.1650621779056785,1.4147146675051097,1.9469926438771095,0.44417922896777823,-1.2586013986013984,1,0,0,1
-4.77457485536097,3.772609528095609,-4.730419455020545,1.4147146675051097,-2.0555047967108266,3.7763373289211204,-1.2586013986013984,1,0,0,1
-1.2080090483407404,2.3120073657192592,13.060543810831902,1.4147146675051097,-2.0555047967108266,4.442878303408158,4.864324324324325,1,0,0,3
-4.77457485536097,5.033614526375751,-4.730419455020545,1.4147146675051097,1.9469926438771095,2.3304954615833102,-1.2586013986013984,0,1,0,5
-2.396864317347484,0.3482786506967722,-4.730419455020545,1.4147146675051097,1.9469926438771095,-4.310144344470769,4.864324324324325,0,0,1,1
-5.963430124367713,-4.905018017191244,4.1650621779056785,-3.410003789314134,-2.0555047967108266,3.0083878427220214,-1.2586013986013984,1,0,0,4
-2.396864317347484,-4.905018017191244,4.1650621779056785,-3.410003789314134,-2.0555047967108266,1.8936634329486823,-1.2586013986013984,0,0,1,2
-5.963430124367713,2.4161868745916912,-4.730419455020545,1.4147146675051097,-2.0555047967108266,-4.025095633391747,4.864324324324325,0,1,0,1
1.1697014896727453,1.3185203185433292,-4.730419455020545,-3.410003789314134,-2.0555047967108266,4.9547453605044955,-1.2586013986013984,0,1,0,3
4.736267296692975,3.6237179052636495,-4.730419455020545,1.4147146675051097,-2.0555047967108266,4.694828892830059,-1.2586013986013984,0,0,1,3
4.736267296692975,-4.905018017191244,4.1650621779056785,-3.410003789314134,1.9469926438771095,5.451171369806039,-1.2586013986013984,1,0,0,5
3.5474120276862324,0.3547486156833981,4.1650621779056785,-3.410003789314134,-2.0555047967108266,-3.9150086909756214,-1.2586013986013984,0,1,0,3
3.5474120276862324,1.870159051177267,-4.730419455020545,1.4147146675051097,-2.0555047967108266,-5.90876782619983,-1.2586013986013984,1,0,0,5
1.1697014896727453,0.5816578286511894,4.1650621779056785,1.4147146675051097,1.9469926438771095,3.6595402161683097,-1.2586013986013984,0,1,0,2
-1.2080090483407404,3.638563985964521,-4.730419455020545,1.4147146675051097,-2.0555047967108266,3.4125141961004983,4.864324324324325,0,1,0,3
5.925122565699718,-4.905018017191244,-4.730419455020545,1.4147146675051097,1.9469926438771095,2.6768339317100835,4.864324324324325,1,0,0,4
-0.019153779333997617,-4.905018017191244,4.1650621779056785,1.4147146675051097,-2.0555047967108266,3.5631081177281314,-1.2586013986013984,0,0,1,4
3.5474120276862324,1.7542200090490607,-4.730419455020545,1.4147146675051097,-2.0555047967108266,-1.9878786354956002,4.864324324324325,0,1,0,4
3.5474120276862324,3.16642268615968,4.1650621779056785,1.4147146675051097,-2.0555047967108266,-4.575441728543127,-1.2586013986013984,0,1,0,3
